date,type,status,model,oblast,lat,lon
2025-02-27,Tanks,Destroyed,T-80BVM Obr. 2022,"Preobrazhenka, Pokrovsk raion",48.133675,36.971558
2025-02-27,Drones,Captured,'Orlan-10' reconnaissance UAV,,,
2025-02-27,Drones,Captured,'Orlan-10' reconnaissance UAV,,,
2025-02-27,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Burlatske, Volnovakha raion",47.885821,36.758818
2025-02-27,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Tymofiivka, Pokrovsk raion",48.292541,37.474034
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Novosadove, Kramatorsk raion",49.13379,37.95271
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Novoocheretuvate, Volnovakha raion",47.893547,36.812112
2025-02-28,Rocket and missile artillery,Destroyed,122mm 9P138 (for 9K55 'Grad-1'),"Mykolaivka (Novohrodivka hromada), Pokrovsk raion",48.165528,37.376222
2025-02-28,Tanks,Destroyed,T-54 or -55,"Pokrovsk raion, Donetsk oblast",,
2025-02-28,Transport,Destroyed,KamAZ 4x4,"Bakhmut, Bakhmut raion",48.603678,38.070417
2025-02-28,Transport,Destroyed,Ural-4320,"Zhovte, Pokrovsk raion",48.191611,37.132389
2025-02-28,Transport,Destroyed,GAZ-66,"Zhovte, Pokrovsk raion",48.1828851842,37.145444178
2025-02-28,Infantry fighting vehicles,Destroyed,MT-LBVM(K),"Terny, Kramatorsk raion",49.114889,37.965667
2025-02-28,Tanks,Destroyed,Unknown T-80 Obr. 2022,"Novoielyzavetivka, Pokrovsk raion",48.147735,37.0299198
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Zhovte, Pokrovsk raion",48.190454,37.138742
2025-02-28,Anti-aircraft systems,Destroyed,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Luhansk oblast,,
2025-02-28,Infantry fighting vehicles,Abandoned,BTR-82A(M),"Kurilovka, Sudzha raion",51.1179713885,35.2772185669
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Pokrovsk raion, Donetsk oblast",,
2025-02-28,Tanks,Destroyed,Unknown tank,"Novotroitske (Pokrovsk hromada), Pokrovsk raion",48.19403,37.08889
2025-02-28,Infantry mobility vehicles,Destroyed,GAZ-233014 'Tigr',,,
2025-02-28,Infantry mobility vehicles,Destroyed,AMN-233114 'Tigr-M',,,
2025-02-28,Infantry fighting vehicles,Destroyed,BTR-82AT,"Lozova, Izium raion",,
2025-02-28,Self-propelled artillery,Destroyed,122mm 2S1 'Gvozdika',Belgorod oblast,,
2025-02-28,Anti-aircraft systems,Destroyed,9A34M/35M TELAR (for 9K35 'Strela-10'),,,
2025-02-28,Tanks,Destroyed,T-80BV,"Pokrovsk raion, Donetsk oblast",,
2025-02-28,Self-propelled artillery,Destroyed,240mm 2S4 'Tyulpan',,,
2025-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),Donetsk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),"Synkivka, Kupiansk raion",,
2025-02-28,Tanks,Destroyed,T-80BV,,,
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),"Novotroitske (Pokrovsk hromada), Pokrovsk raion",48.201083,37.077611
2025-02-28,Infantry fighting vehicles,Destroyed,BTR-82AT,,,
2025-02-28,Infantry fighting vehicles,Destroyed,BTR-82AT,,,
2025-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),"Ulakly, Volnovakha raion",,
2025-02-28,Infantry fighting vehicles,Destroyed,MT-LB(V),"Ulakly, Volnovakha raion",,
2025-02-28,Towed artillery,Destroyed,152mm 52-P-546 D-20 gun-howitzer,"Pokrovsk raion, Donetsk oblast",,
2025-02-28,Transport,Destroyed,Ural-4320,"Pokrovsk raion, Donetsk oblast",,
2025-02-28,Drones,Captured,'Orlan-10' reconnaissance UAV,,,
2025-02-28,Infantry mobility vehicles,Destroyed,TS-3132 'Gusar',"Verkhnokamianske, Bakhmut raion",,
2025-02-28,Anti-aircraft systems,Destroyed,MT-LB(V) with ZU-23 AA gun,Kherson oblast,,
2025-02-28,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',Donetsk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,Kursk oblast,,
2025-02-28,Tanks,Destroyed,T-80BVM,"Leonidovo, Sudzha raion",51.3258,35.16098
2025-02-28,Tanks,Destroyed,T-80UE-1,,,
2025-02-28,Infantry fighting vehicles,Destroyed,BMD-4M,Kursk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,Kursk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,BMP-2(K),Kursk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,BTR-82AT,Kursk oblast,,
2025-02-28,Infantry fighting vehicles,Destroyed,BTR-82AT,,,
2025-02-28,Transport,Destroyed,GAZ-3308 'Sadko',"Luhanske, Bakhmut raion",48.468018,38.195511
2025-03-01,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Kostiantynopil, Volnovakha raion",47.986506,37.055425
2025-03-01,Infantry fighting vehicles,Destroyed,BMP-1(P),"Kostiantynopil, Volnovakha raion",47.988566,37.051004
2025-03-01,Transport,Destroyed,Ural-4320,"Mykhailivka (Novohrodivka hromada), Pokrovsk raion",48.140239101,37.3602317801
2025-03-01,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,,,
2025-03-01,Infantry fighting vehicles,Destroyed,BTR-70,"Petrivka (Selydove hromada), Pokrovsk raion",48.167,37.202694
2025-03-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Novooleksandrivka (Hrodivka hromada), Pokrovsk raion",48.27911,37.5402
2025-03-01,Drones,Captured,'Eleron-7' ('Eleron-T28ME') reconnaissance UAV,,,
2025-03-01,Drones,Captured,Supercam S350 reconnaissance UAV,,,
2025-03-02,Tanks,Destroyed,T-80BV,,,
2025-03-02,Infantry fighting vehicles,Destroyed,BTR-70,"Hryhorivka, Pokrovsk raion",48.157306,37.2365
2025-03-02,Infantry fighting vehicles,Destroyed,BMP-2(K),"Robotyne, Polohy raion",47.465458,35.801523
2025-03-02,Infantry fighting vehicles,Destroyed,MT-LB(V),"Krokhmalne, Kupiansk raion",49.5725,37.911361
2025-03-03,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Terny, Kramatorsk raion",49.11498,37.96541
2025-03-03,Tanks,Abandoned,T-80BVM Obr. 2022,"Nadiivka, Pokrovsk raion",48.129613,37.006616
2025-03-03,Tanks,Destroyed,Unknown T-80 Obr. 2022,"Nikolskii, Sudzha raion",51.30495,35.19698
2025-03-03,Tanks,Destroyed,Unknown T-80 Obr. 2022,"Nikolskii, Sudzha raion",51.3047,35.19716
2025-03-03,Tanks,Destroyed,T-80*,"Nikolskii, Sudzha raion",51.30475,35.19732
2025-03-03,Infantry fighting vehicles,Destroyed,BTR-82AT,"Nikolskii, Sudzha raion",51.3047,35.19736
2025-03-03,Engineering,Destroyed,REM-KL recovery vehicle,Luhansk oblast,,
2025-03-03,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.5952,37.88324
2025-03-03,Towed artillery,Destroyed,152mm 2A65 'Msta-B' howitzer,Zaporizhzhia oblast,,
2025-03-03,Self-propelled artillery,Destroyed,152mm 2S5 'Giatsint-S',"Selydove, Pokrovsk raion",48.15688,37.292404
2025-03-03,Tanks,Destroyed,T-62MV Obr. 2022,Kursk oblast,,
2025-03-03,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Spirne, Bakhmut raion",,
2025-03-04,Tanks,Destroyed,T-90M 'Proryv',"Avdiivka, Pokrovsk raion",48.12189,37.75108
2025-03-04,Drones,Destroyed,ZALA Z-16 (421-16Е) reconnaissance UAV,,,
2025-03-04,Drones,Destroyed,Supercam S350 reconnaissance UAV,,,
2025-03-04,Drones,Destroyed,Supercam S350 reconnaissance UAV,,,
2025-03-04,"Radars, jammers",Destroyed,96L6-TsP acquisition radar (for 40R6 S-400 'Triumf'),"Saky, Yevpatoriia raion",45.135,33.60825
2025-03-04,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Pokrovsk raion, Donetsk oblast",,
2025-03-04,Tanks,Abandoned,T-62M,Donetsk oblast,,
2025-03-04,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Pryvilne (Komar hromada), Volnovakha raion",47.8787163,36.7216916
2025-03-04,Drones,Captured,ZALA Z-16 (421-16Е) reconnaissance UAV,,,
2025-03-04,Drones,Captured,'Orlan-10' reconnaissance UAV,,,
2025-03-05,Infantry fighting vehicles,Destroyed,MT-LB(V),"Terny, Kramatorsk raion",49.104833,37.966667
2025-03-05,Towed artillery,Damaged,152mm 52-P-546 D-20 gun-howitzer,"Vovche, Pokrovsk raion",48.23117,37.48682
2025-03-05,Tanks,Destroyed,Unknown tank,"Preobrazhenka, Pokrovsk raion",48.13145,36.970743
2025-03-05,Transport,Destroyed,Ural-4320 fuel tanker,Kursk oblast,,
2025-03-05,Transport,Destroyed,Ural-4320,Kursk oblast,,
2025-03-05,Transport,Destroyed,KamAZ 6x6,Kursk oblast,,
2025-03-05,Transport,Destroyed,GAZ-66,"Kostiantynopil, Volnovakha raion",,
2025-03-05,Tanks,Destroyed,T-80BV,"Novoandriivka, Pokrovsk raion",48.12010267316464,37.03240145453609
2025-03-05,Infantry fighting vehicles,Destroyed,BMP-1(P),"Pryvilne (Komar hromada), Volnovakha raion",47.856936,36.743402
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.589083,37.813521
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.592972,37.8225
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.594705,37.825804
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.594694,37.865722
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.594611,37.865639
2025-03-06,Infantry fighting vehicles,Abandoned,BMD-2,"Chasiv Yar, Bakhmut raion",48.594528,37.865917
2025-03-06,Infantry fighting vehicles,Abandoned,BMD-2,"Chasiv Yar, Bakhmut raion",48.594389,37.865444
2025-03-06,Infantry fighting vehicles,Abandoned,BMD-2,"Chasiv Yar, Bakhmut raion",48.59329,37.834267
2025-03-06,Infantry fighting vehicles,Abandoned,BMD-2,"Chasiv Yar, Bakhmut raion",48.593294,37.834301
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.594455,37.832078
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.594919,37.828994
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.595232,37.829736
2025-03-06,Tanks,Destroyed,T-80BVM Obr. 2022,"Nadiivka, Pokrovsk raion",48.150566,37.014999
2025-03-06,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Pokrovsk raion, Donetsk oblast",,
2025-03-06,Infantry fighting vehicles,Destroyed,MT-LB(V),"Verkhnokamianske, Bakhmut raion",48.840575,38.21856
2025-03-06,Self-propelled artillery,Destroyed,122mm 2S1 'Gvozdika',"Bakhmut raion, Donetsk oblast",,
2025-03-06,Infantry fighting vehicles,Abandoned,BMD-2,"Chasiv Yar, Bakhmut raion",48.594757,37.826485
2025-03-06,Infantry fighting vehicles,Destroyed,BTR-MDM 'Rakushka',"Chasiv Yar, Bakhmut raion",48.593056,37.868639
2025-03-06,Infantry fighting vehicles,Destroyed,BMD-2,"Chasiv Yar, Bakhmut raion",48.601393,37.855073
2025-03-06,Infantry fighting vehicles,Destroyed,BTR-82AT,"Novoielyzavetivka, Pokrovsk raion",48.1397885,37.0250004
2025-03-07,Tanks,Destroyed,T-80BVM Obr. 2022,"Terny, Kramatorsk raion",49.07814,38.00053
2025-03-07,Infantry fighting vehicles,Destroyed,BMP-2(K),"Volnovakha raion, Donetsk oblast",,
2025-03-07,Infantry fighting vehicles,Destroyed,BMP-2(K),"Ivanivka (Lyman hromada), Kramatorsk raion",49.127644,37.9412033
2025-03-07,Infantry fighting vehicles,Destroyed,BMP-2(K),"Ivanivka (Lyman hromada), Kramatorsk raion",49.1280945,37.9390807
2025-03-07,Anti-aircraft systems,Destroyed,9A316 TEL (for 9K317 'Buk-M2'),"Ukrainka, Polohy raion",47.167256,35.690165
2025-03-08,Transport,Destroyed,KamAZ 6x6,"Memryk, Pokrovsk raion",48.117524,37.375864
2025-03-08,Tanks,Destroyed,T-80BVM Obr. 2022,"Yasenove, Pokrovsk raion",48.1143784,37.056401
2025-03-08,Engineering,Destroyed,IMR-2(M) combat engineering vehicle,"Novoprokopivka, Polohy raion",47.430194,35.829389
2025-03-08,Transport,Destroyed,KamAZ 4x4,,,
2025-03-08,Transport,Destroyed,Unknown truck,,,
2025-03-08,Engineering,Abandoned,IMR-2(M) combat engineering vehicle,"Terny, Kramatorsk raion",49.11376,37.98572
2025-03-08,"Command posts, communication",Destroyed,R-145BM1 command vehicle,Zaporizhzhia oblast,,
2025-03-09,Infantry mobility vehicles,Destroyed,Remdiesel Z-STS 'Akhmat',"Sribne, Pokrovsk raion",48.112611,37.009861
2025-03-09,Infantry fighting vehicles,Destroyed,MT-LB(V),"Zaporizhzhia, Pokrovsk raion",48.105207,36.99876
2025-03-09,Infantry mobility vehicles,Destroyed,Remdiesel Z-STS 'Akhmat',"Zaporizhzhia, Pokrovsk raion",48.111583,36.997528
2025-03-09,Infantry fighting vehicles,Destroyed,BTR-82AT,"Novaya Sorochina, Sudzha raion",51.357452,35.226557
2025-03-09,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Pogrebki, Sudzha raion",,
2025-03-09,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Verkhnokamianske, Bakhmut raion",48.882989,38.207724
2025-03-09,Transport,Destroyed,GAZ-66,"Pokrovsk raion, Donetsk oblast",,
2025-03-09,Transport,Destroyed,KamAZ 6x6,"Pokrovsk raion, Donetsk oblast",,
2025-03-09,Infantry fighting vehicles,Destroyed,BMP-2M 675-sb3KDZ,"Sribne, Pokrovsk raion",48.1178955,37.0257392
2025-03-09,Infantry mobility vehicles,Destroyed,Remdiesel Z-STS 'Akhmat',"Sribne, Pokrovsk raion",48.1209277,37.0252198
2025-03-09,Infantry mobility vehicles,Destroyed,Remdiesel Z-STS 'Akhmat',"Sribne, Pokrovsk raion",48.12387,37.02264
2025-03-10,Anti-aircraft systems,Damaged,9A34M/35M TELAR (for 9K35 'Strela-10'),"Orlivka (Ocheretyne hromada), Pokrovsk raion",48.16572,37.630588
2025-03-10,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Stepova Novoselivka, Kupiansk raion",49.639398,37.859589
2025-03-10,Tanks,Destroyed,T-72*,"Preobrazhenka, Pokrovsk raion",48.1355,36.971028
2025-03-10,Transport,Destroyed,Ural-4320,"Bakhmut, Bakhmut raion",48.594342,38.017318
2025-03-10,Tanks,Destroyed,T-62M Obr. 2022,"Chumatske, Pokrovsk raion",48.1477497,37.120832
2025-03-10,Infantry fighting vehicles,Destroyed,MT-LB(V),Kursk oblast,,
2025-03-10,Infantry fighting vehicles,Destroyed,BMP-2M 675-sb3KDZ,"Pokrovsk raion, Donetsk oblast",,
2025-03-10,Infantry fighting vehicles,Destroyed,BMP-3,Kharkiv oblast,,
2025-03-10,Infantry mobility vehicles,Destroyed,Remdiesel Z-STS 'Akhmat',"Yasenove, Pokrovsk raion",48.11412,37.06049
2025-03-10,Infantry fighting vehicles,Destroyed,BMP-2(K),"Novosadove, Kramatorsk raion",49.1334774,37.9592139
2025-03-10,Infantry fighting vehicles,Destroyed,BMP-1(P),"Pryvilne (Komar hromada), Volnovakha raion",47.868861,36.709861
2025-03-10,Infantry fighting vehicles,Destroyed,Unknown IFV,"Vremivka, Volnovakha raion",47.837997,36.7933214
2025-03-10,Infantry fighting vehicles,Destroyed,MT-LB(V),"Ukrainka, Pokrovsk raion",48.108839,37.0860589
2025-03-10,Drones,Captured,Supercam S350 reconnaissance UAV,,,
2025-03-11,Tanks,Destroyed,T-80BVM Obr. 2022,"Sribne, Pokrovsk raion",48.1248432834,37.003805883
2025-03-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Novoselivka, Bakhmut raion",48.837107,38.173858
2025-03-11,Infantry fighting vehicles,Destroyed,BMP-1(P),"Hryhorivka (Siversk hromada), Bakhmut raion",48.8985,38.2117
2025-03-11,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Plekhovo, Sudzha raion",51.127934,35.333575
2025-03-11,Infantry mobility vehicles,Destroyed,RIDA 'Buran 10' SpN,"Plekhovo, Sudzha raion",51.127881,35.333314
2025-03-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Plekhovo, Sudzha raion",51.124785,35.324758
2025-03-11,Infantry fighting vehicles,Destroyed,MT-LB(V),"Plekhovo, Sudzha raion",51.127889,35.327611
2025-03-11,Infantry fighting vehicles,Destroyed,BMP-1 675-sb3KDZ,"Kolodiazi, Kramatorsk raion",49.09758,37.91733
2025-03-11,Tanks,Abandoned,Unknown tank,"Verkhnokamianske, Bakhmut raion",48.879877,38.226496
2025-03-11,Infantry fighting vehicles,Abandoned,MT-LB(V),"Verkhnokamianske, Bakhmut raion",48.8812,38.2218
2025-03-11,Infantry fighting vehicles,Destroyed,BTR-82AT,Kursk oblast,,
2025-03-11,Infantry fighting vehicles,Destroyed,BMD-2,"Liubimovka, Korenevo raion",51.34882,35.055466
2025-03-11,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Novoielyzavetivka, Pokrovsk raion",48.1546339,37.0305361
2025-03-11,Drones,Captured,Supercam S350 reconnaissance UAV,,,
2025-03-12,Transport,Destroyed,Ural-4320,Zaporizhzhia oblast,,
2025-03-12,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Bilohorivka, Siverskodonetsk raion",48.903139,38.232833
2025-03-12,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Fanaseevka, Sudzha raion",51.127778,35.351361
2025-03-12,Transport,Destroyed,UAZ-452,"Kremyanoe, Korenevo raion",51.362472,35.122333
2025-03-12,Infantry fighting vehicles,Destroyed,MT-LBu,"Tykhe, Chuhuiv raion",50.335966,37.021351
2025-03-12,Infantry fighting vehicles,Destroyed,MT-LBu,"Marino, Shebekino raion",50.349189,37.01969
2025-03-13,Tanks,Destroyed,T-62*,"Murom, Shebekino raion",50.303652,36.767144
2025-03-13,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Novoielyzavetivka, Pokrovsk raion",48.156754,37.049583
2025-03-13,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Novoielyzavetivka, Pokrovsk raion",48.156782,37.049802
2025-03-13,Drones,Captured,Supercam S350 reconnaissance UAV,Kherson oblast,,
2025-03-13,Tanks,Destroyed,T-80U,,,
2025-03-13,Infantry fighting vehicles,Destroyed,Unknown IFV,"Soledar, Bakhmut raion",48.733917,38.016139
2025-03-13,Infantry fighting vehicles,Destroyed,Unknown IFV,"Soledar, Bakhmut raion",48.732139,38.020444
2025-03-13,Infantry fighting vehicles,Destroyed,Unknown IFV,"Soledar, Bakhmut raion",48.732139,38.02125
2025-03-13,Drones,Captured,Supercam S350 reconnaissance UAV,,,
2025-03-13,Self-propelled artillery,Destroyed,122mm 2S1 'Gvozdika',"Levshino, Bolshoe Soldatskoe raion",51.375894,35.571217
2025-03-13,Infantry fighting vehicles,Destroyed,BMD-4M,"Dolynka, Vasylivka raion",47.47554,35.52904
2025-03-13,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Neskuchne, Volnovakha raion",47.835833,36.760917
2025-03-14,Anti-aircraft systems,Damaged,72V6 combat vehicle (for 96K6 'Pantsir-S1'),"Golovino, Belgorod raion",50.48758,36.47593
2025-03-14,Infantry fighting vehicles,Destroyed,Unknown IFV,"Pokrovsk raion, Donetsk oblast",,
2025-03-14,Infantry fighting vehicles,Destroyed,BMP-3 688A-sb6-2KP,"Novopustynka, Pokrovsk raion",48.193338,37.121828
2025-03-14,Infantry fighting vehicles,Destroyed,BMP-2(K),"Pokrovsk raion, Donetsk oblast",,
2025-03-14,"Ambulances, medical vehicles",Destroyed,AS-4350 medical vehicle,,,
2025-03-14,Infantry fighting vehicles,Destroyed,BMP-1AM 675-sb3KDZ,"Pokrovsk raion, Donetsk oblast",,
2025-03-14,Infantry fighting vehicles,Destroyed,MT-LB-based vehicle,,,
2025-03-14,Infantry fighting vehicles,Destroyed,MT-LB(V),,,
2025-03-14,Transport,Destroyed,KamAZ 6x6,"Svatove raion, Luhansk oblast",,
2025-03-15,Infantry fighting vehicles,Destroyed,BMD-2,"Liubimovka, Korenevo raion",51.348556,35.055639
2025-03-15,Infantry fighting vehicles,Destroyed,MT-LB(V),"Novoivanovka, Sudzha raion",51.343528,35.060667
2025-03-15,Tanks,Destroyed,T-62MV Obr. 2022,"Andriivka, Svatove raion",,
2025-03-15,Infantry fighting vehicles,Destroyed,MT-LB(V),"Novoivanovka, Sudzha raion",51.345417,35.058306
2025-03-15,Tanks,Destroyed,Unknown T-80 Obr. 2022,"Pokrovsk raion, Donetsk oblast",,
2025-03-15,Rocket and missile artillery,Destroyed,122mm 2B17 BM-21-1 (for 9K51 'Grad'),"Vyshneve, Pokrovsk raion",48.14854,37.25036
2025-03-15,Rocket and missile artillery,Destroyed,122mm 2B17 BM-21-1 (for 9K51 'Grad'),"Pokrovsk raion, Donetsk oblast",,
2025-03-15,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Novooleksandrivka (Hrodivka hromada), Pokrovsk raion",48.270087,37.5651532
2025-03-15,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Levadne (Malynivka hromada), Polohy raion",47.76346,36.59037
2025-03-15,Drones,Destroyed,ZALA Z-16 (421-16Е) reconnaissance UAV,,,
2025-03-16,Transport,Destroyed,Ural-4320,"Pokrovske, Mykolaiv raion",46.517624,31.594179
2025-03-16,Infantry fighting vehicles,Destroyed,BMP-2(K),Kursk oblast,,
2025-03-16,Tanks,Destroyed,T-80BV,"Bakhmut, Bakhmut raion",48.54386,37.94067
2025-03-16,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Lysivka, Pokrovsk raion",48.21866,37.282223
2025-03-16,Tanks,Destroyed,T-72B3 Obr. 2016,"Pokrovsk raion, Donetsk oblast",,
2025-03-16,Infantry fighting vehicles,Destroyed,BMD-2,"Stepove (Stepnohirsk hromada), Vasylivka raion",47.5424517077,35.4787912742
2025-03-16,Tanks,Destroyed,Unknown tank,"Bakhmut raion, Donetsk oblast",,
2025-03-17,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Lozova, Izium raion",,
2025-03-17,Infantry fighting vehicles,Destroyed,BMP-2 675-sb3KDZ,"Kamianske, Vasylivka raion",47.520293,35.358344
2025-03-17,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',Kherson oblast,,
2025-03-17,Infantry fighting vehicles,Destroyed,BMP-1 or -2,"Vremivka, Volnovakha raion",47.836917,36.796194
2025-03-17,Infantry fighting vehicles,Destroyed,BTR-82AT,"Svatove raion, Luhansk oblast",,
2025-03-17,Towed artillery,Destroyed,122mm 2A18 D-30 howitzer,Kherson oblast,,
2025-03-17,Self-propelled artillery,Destroyed,122mm 2S1 'Gvozdika',"Petrivka (Selydove hromada), Pokrovsk raion",48.1714563,37.1901268
2025-03-17,Tanks,Destroyed,Unknown tank,"Novoolenivka, Pokrovsk raion",48.145491,37.092211
2025-03-17,Transport,Destroyed,Ural-4320,"Pokrovsk raion, Donetsk oblast",,
2025-03-17,Transport,Destroyed,Ural-4320,"Avdiivka, Pokrovsk raion",48.139918,37.738972
2025-03-17,Drones,Captured,Supercam S350 reconnaissance UAV,,,
